Id_Venda;Id_Produto;Id_Vendedor;Quantidade;Data_Venda;R$_Unit;R$_Total
2905;39;13;6;27/01/2023;691,28;4147,68
2906;33;3;1;27/02/2023;673,47;673,47
2907;26;14;14;07/10/2024;78,86;1104,04
2908;44;15;15;17/04/2023;914;13710
2909;36;12;9;27/09/2023;179,43;1614,87
2910;37;9;10;24/01/2023;252,36;2523,6
2911;46;4;14;25/05/2023;;
2912;11;5;3;14/03/2024;228,24;684,72
2913;34;7;5;09/12/2024;937,29;4686,45
2914;48;4;13;01/04/2025;464,26;6035,38
2915;40;1;8;29/09/2024;687,77;5502,16
2916;26;3;18;27/02/2025;78,86;1419,48
2917;39;14;3;03/03/2024;691,28;2073,84
2918;45;8;16;12/06/2025;877,6;14041,6
2919;21;11;13;20/08/2023;133,58;1736,54
2920;25;3;2;12/03/2025;581,58;1163,16
2921;24;11;14;21/02/2025;886,6;12412,4
2922;13;5;4;05/04/2024;761,22;3044,88
2923;7;2;12;09/10/2024;226,45;2717,4
2924;39;13;11;18/03/2025;691,28;7604,08
2925;2;4;10;07/02/2023;282,28;2822,8
2926;11;9;4;14/01/2025;228,24;912,96
2927;5;4;20;05/12/2024;96,07;1921,4
2928;1;13;10;22/11/2024;120,22;1202,2
2929;13;9;7;25/03/2023;761,22;5328,54
2930;41;15;2;15/12/2023;236,76;473,52
2931;16;5;3;07/08/2024;957,64;2872,92
2932;37;10;2;04/12/2024;252,36;504,72
2933;37;13;16;17/01/2024;252,36;4037,76
2934;3;1;11;22/11/2024;148,14;1629,54
2935;6;5;1;06/04/2023;41,46;41,46
2936;23;13;10;15/08/2023;831,11;8311,1
2937;26;9;7;05/05/2025;78,86;552,02
2938;21;13;13;19/06/2024;133,58;1736,54
2939;47;6;5;25/10/2024;401,68;2008,4
2940;45;11;4;25/05/2024;877,6;3510,4
2941;22;7;17;13/08/2023;;
2942;7;9;5;08/02/2024;226,45;1132,25
2943;2;10;13;24/04/2024;282,28;3669,64
2944;31;10;2;29/12/2023;;
2945;19;3;5;04/04/2023;607,69;3038,45
2946;44;8;3;16/05/2023;914;2742
2947;41;2;8;29/11/2023;236,76;1894,08
2948;14;13;5;05/03/2025;701,16;3505,8
2949;46;3;17;09/07/2024;220,5;3748,5
2950;34;12;20;28/07/2023;937,29;18745,8
2951;42;9;11;08/06/2023;807;8877
2952;29;13;5;06/10/2024;867,82;4339,1
2953;22;5;12;13/12/2024;88,01;1056,12
2954;40;14;14;05/09/2024;687,77;9628,78
2955;3;15;13;24/08/2023;148,14;1925,82
2956;16;4;20;23/02/2025;957,64;19152,8
2957;39;2;5;18/09/2024;691,28;3456,4
2958;37;11;16;19/08/2023;252,36;4037,76
2959;7;13;1;12/01/2025;226,45;226,45
2960;10;13;10;28/02/2024;704,31;7043,1
2961;36;14;3;19/08/2024;179,43;538,29
2962;32;2;15;30/01/2024;376,48;5647,2
2963;21;3;10;27/02/2025;133,58;1335,8
2964;11;2;9;20/02/2025;228,24;2054,16
2965;37;6;12;13/07/2023;252,36;3028,32
2966;6;2;6;12/06/2024;41,46;248,76
2967;46;13;15;11/09/2023;220,5;3307,5
2968;17;8;9;01/03/2024;111,19;1000,71
2969;29;11;5;21/05/2023;867,82;4339,1
2970;8;10;16;09/02/2025;606;9696
2971;3;6;10;16/04/2024;148,14;1481,4
2972;26;7;20;14/06/2024;78,86;1577,2
2973;44;3;15;03/11/2023;914;13710
2974;24;9;20;21/03/2025;886,6;17732
2975;21;6;3;07/01/2023;133,58;400,74
2976;44;7;17;06/04/2024;914;15538
2977;29;5;2;14/10/2024;867,82;1735,64
2978;40;11;2;29/01/2024;687,77;1375,54
2979;48;13;8;10/08/2023;464,26;3714,08
2980;45;14;18;17/02/2025;877,6;15796,8
2981;1;3;4;18/12/2023;120,22;480,88
2982;19;7;6;16/10/2023;607,69;3646,14
2983;37;7;3;08/07/2023;252,36;757,08
2984;15;7;15;13/11/2023;285,09;4276,35
2985;43;2;12;24/05/2023;275,06;3300,72
2986;30;8;18;12/08/2024;285,19;5133,42
2987;30;2;3;06/05/2023;285,19;855,57
2988;12;12;4;17/08/2023;285,41;1141,64
2989;26;13;14;26/04/2025;78,86;1104,04
2990;13;7;11;03/01/2025;761,22;8373,42
2991;5;6;11;28/10/2024;96,07;1056,77
2992;39;8;7;16/05/2023;691,28;4838,96
2993;45;12;16;25/09/2024;877,6;14041,6
2994;8;5;15;25/02/2025;606;9090
2995;3;9;5;17/10/2023;148,14;740,7
2996;31;3;7;06/11/2023;835,77;5850,39
2997;21;10;2;06/06/2024;133,58;267,16
2998;39;13;13;26/06/2023;691,28;8986,64
2999;4;15;12;17/09/2023;679,93;8159,16
3000;28;8;7;15/10/2024;985,37;6897,59
3001;4;4;1;12/03/2025;679,93;679,93
3002;44;7;9;21/08/2023;914;8226
3003;17;11;6;21/07/2023;111,19;667,14
3004;6;3;3;07/08/2023;41,46;124,38
3005;18;7;3;13/01/2023;105,75;317,25
3006;20;14;15;15/03/2024;732,43;10986,45
3007;27;9;7;30/10/2023;235,62;1649,34
3008;43;15;9;17/01/2025;275,06;2475,54
3009;12;14;2;09/03/2023;285,41;570,82
3010;6;15;14;03/07/2024;41,46;580,44
3011;22;13;10;23/05/2024;88,01;880,1
3012;11;4;12;17/04/2023;228,24;2738,88
3013;27;8;16;30/01/2025;235,62;3769,92
3014;35;12;6;05/02/2024;80,69;484,14
3015;45;7;12;20/05/2024;877,6;10531,2
3016;45;10;13;01/12/2024;877,6;11408,8
3017;1;9;20;01/01/2023;120,22;2404,4
3018;13;2;19;02/09/2024;761,22;14463,18
3019;40;3;11;25/04/2025;687,77;7565,47
3020;43;14;11;27/08/2023;275,06;3025,66
3021;1;3;15;09/02/2024;120,22;1803,3
3022;10;8;11;24/12/2024;704,31;7747,41
3023;8;13;14;21/10/2024;606;8484
3024;17;9;1;28/12/2023;111,19;111,19
3025;29;14;5;05/03/2025;867,82;4339,1
3026;41;8;19;11/06/2025;236,76;4498,44
3027;7;1;7;12/09/2024;226,45;1585,15
3028;48;4;14;06/03/2023;464,26;6499,64
3029;45;9;6;29/09/2023;877,6;5265,6
3030;39;7;7;14/12/2024;691,28;4838,96
3031;23;4;7;04/10/2023;831,11;5817,77
3032;44;10;1;29/06/2024;914;914
3033;24;14;12;10/04/2024;886,6;10639,2
3034;2;5;10;05/05/2025;282,28;2822,8
3035;33;14;4;28/05/2024;673,47;2693,88
3036;45;8;15;21/09/2024;877,6;13164
3037;27;7;12;09/07/2024;235,62;2827,44
3038;23;14;18;27/02/2023;831,11;14959,98
3039;28;9;11;27/04/2023;985,37;10839,07
3040;8;15;6;11/03/2024;606;3636
3041;30;7;12;23/09/2024;285,19;3422,28
3042;12;9;20;20/11/2023;285,41;5708,2
3043;11;9;14;15/05/2024;228,24;3195,36
3044;25;5;14;28/06/2025;581,58;8142,12
3045;41;5;20;12/01/2025;236,76;4735,2
3046;7;2;4;14/04/2023;226,45;905,8
3047;6;11;1;02/12/2023;41,46;41,46
3048;40;15;14;24/02/2023;687,77;9628,78
3049;7;8;20;03/12/2023;226,45;4529
3050;35;2;15;23/11/2024;80,69;1210,35
3051;33;10;2;09/12/2023;673,47;1346,94
3052;43;5;14;16/01/2024;275,06;3850,84
3053;14;4;15;20/01/2025;701,16;10517,4
3054;36;7;4;16/06/2024;179,43;717,72
3055;13;14;16;20/10/2023;761,22;12179,52
3056;8;6;15;27/07/2024;606;9090
3057;27;15;13;01/02/2024;235,62;3063,06
3058;1;6;8;21/09/2024;120,22;961,76
3059;33;5;9;09/01/2024;673,47;6061,23
3060;43;5;10;02/10/2024;275,06;2750,6
3061;27;11;8;27/08/2024;235,62;1884,96
3062;1;15;14;14/01/2025;120,22;1683,08
3063;3;1;1;29/05/2024;148,14;148,14
3064;10;13;12;03/03/2024;;
3065;34;14;20;11/04/2024;937,29;18745,8
3066;21;6;6;17/07/2024;133,58;801,48
3067;37;7;8;19/05/2024;252,36;2018,88
3068;36;7;7;24/11/2023;179,43;1256,01
3069;40;11;13;13/04/2024;687,77;8941,01
3070;4;13;19;12/09/2024;679,93;12918,67
3071;28;3;13;12/04/2025;985,37;12809,81
3072;47;3;13;27/07/2023;401,68;5221,84
3073;21;9;6;03/03/2023;133,58;801,48
3074;28;4;4;03/01/2024;985,37;3941,48
3075;46;13;5;25/06/2025;220,5;1102,5
3076;33;2;19;27/06/2023;673,47;12795,93
3077;26;14;9;15/06/2025;78,86;709,74
3078;36;3;11;10/03/2024;179,43;1973,73
3079;14;2;3;03/05/2023;701,16;2103,48
3080;2;7;1;16/07/2024;282,28;282,28
3081;41;13;19;09/12/2023;236,76;4498,44
3082;10;1;20;09/10/2023;704,31;14086,2
3083;46;9;3;17/03/2024;220,5;661,5
3084;37;7;1;03/10/2024;252,36;252,36
3085;48;12;5;26/04/2024;464,26;2321,3
3086;30;11;12;04/07/2024;285,19;3422,28
3087;12;4;8;06/12/2023;285,41;2283,28
3088;20;4;18;19/07/2024;732,43;13183,74
3089;16;12;13;10/12/2023;;
3090;17;11;2;30/03/2024;111,19;222,38
3091;18;2;5;07/08/2023;105,75;528,75
3092;41;1;19;14/06/2025;236,76;4498,44
3093;7;2;15;19/04/2023;;
3094;39;2;4;26/09/2023;691,28;2765,12
3095;10;5;9;21/04/2025;704,31;6338,79
3096;12;2;3;10/01/2023;285,41;856,23
3097;32;14;12;10/06/2025;376,48;4517,76
3098;14;7;4;22/01/2024;701,16;2804,64
3099;32;13;1;08/02/2024;376,48;376,48
3100;27;2;16;23/11/2024;235,62;3769,92
3101;41;2;7;02/11/2023;236,76;1657,32
3102;44;7;13;14/10/2023;914;11882
3103;21;11;15;20/05/2025;133,58;2003,7
3104;11;3;10;26/05/2023;228,24;2282,4
3105;1;15;6;04/01/2024;120,22;721,32
3106;43;10;20;10/07/2023;275,06;5501,2
3107;3;2;11;03/06/2025;148,14;1629,54
3108;23;8;20;13/01/2025;831,11;16622,2
3109;39;9;1;31/12/2023;691,28;691,28
3110;11;9;9;28/01/2025;228,24;2054,16
3111;8;4;20;21/10/2024;606;12120
3112;2;9;1;23/08/2023;282,28;282,28
3113;34;9;5;19/05/2025;937,29;4686,45
3114;14;14;12;10/01/2024;701,16;8413,92
3115;8;15;7;12/02/2024;606;4242
3116;2;6;5;20/12/2024;282,28;1411,4
3117;15;2;5;01/08/2024;285,09;1425,45
3118;18;5;16;12/11/2024;105,75;1692
3119;13;2;12;11/06/2024;761,22;9134,64
3120;46;9;10;02/09/2023;220,5;2205
3121;30;12;16;19/04/2025;285,19;4563,04
3122;28;9;13;07/02/2023;985,37;12809,81
3123;13;5;6;23/05/2025;761,22;4567,32
3124;13;11;9;03/09/2023;761,22;6850,98
3125;26;2;19;03/02/2024;78,86;1498,34
3126;38;5;6;04/01/2023;;
3127;14;12;16;17/12/2024;701,16;11218,56
3128;28;15;15;25/05/2024;985,37;14780,55
3129;28;10;9;07/09/2023;985,37;8868,33
3130;21;10;4;09/01/2023;133,58;534,32
3131;39;7;14;22/06/2023;691,28;9677,92
3132;13;10;12;13/12/2024;761,22;9134,64
3133;24;15;3;25/10/2023;886,6;2659,8
3134;29;3;2;19/01/2024;867,82;1735,64
3135;33;5;19;19/01/2024;673,47;12795,93
3136;27;5;20;29/10/2023;235,62;4712,4
3137;42;9;12;05/06/2024;807;9684
3138;26;1;4;02/06/2024;78,86;315,44
3139;12;13;11;04/01/2025;285,41;3139,51
3140;28;13;6;08/12/2024;985,37;5912,22
3141;23;4;3;15/09/2024;831,11;2493,33
3142;14;11;12;08/03/2025;701,16;8413,92
3143;24;3;11;15/05/2024;;
3144;8;1;11;11/02/2023;606;6666
3145;45;1;11;24/02/2023;877,6;9653,6
3146;14;8;19;14/10/2024;701,16;13322,04
3147;21;15;8;10/07/2023;133,58;1068,64
3148;36;2;13;02/09/2024;179,43;2332,59
3149;19;10;7;08/08/2023;607,69;4253,83
3150;34;4;4;11/10/2023;937,29;3749,16
3151;36;5;20;15/06/2023;179,43;3588,6
3152;43;2;19;16/06/2024;275,06;5226,14
3153;42;7;14;21/05/2025;807;11298
3154;21;14;11;12/03/2024;133,58;1469,38
3155;13;4;2;27/04/2023;761,22;1522,44
3156;32;8;2;21/09/2023;376,48;752,96
3157;18;7;4;21/06/2023;105,75;423
3158;8;8;6;25/03/2025;606;3636
3159;39;6;19;08/07/2023;691,28;13134,32
3160;25;4;19;08/03/2023;581,58;11050,02
3161;2;5;1;24/05/2023;282,28;282,28
3162;42;13;19;16/09/2024;807;15333
3163;1;15;15;01/01/2025;120,22;1803,3
3164;19;3;13;17/01/2023;607,69;7899,97
3165;3;15;18;26/01/2024;148,14;2666,52
3166;34;1;11;13/01/2024;937,29;10310,19
3167;42;1;3;13/03/2023;807;2421
3168;31;2;14;21/10/2023;835,77;11700,78
3169;47;5;9;09/06/2024;401,68;3615,12
3170;21;13;12;08/05/2025;133,58;1602,96
3171;26;2;18;06/03/2024;78,86;1419,48
3172;21;8;20;16/06/2025;133,58;2671,6
3173;4;7;10;19/05/2024;679,93;6799,3
3174;45;8;16;22/02/2023;877,6;14041,6
3175;42;15;4;26/02/2025;807;3228
3176;24;10;4;04/01/2024;886,6;3546,4
3177;2;4;2;22/01/2024;282,28;564,56
3178;1;3;4;22/03/2023;120,22;480,88
3179;21;14;14;16/08/2024;133,58;1870,12
3180;15;3;3;17/05/2025;285,09;855,27
3181;13;12;12;11/04/2025;761,22;9134,64
3182;35;1;2;27/03/2024;80,69;161,38
3183;17;15;2;08/05/2024;111,19;222,38
3184;8;1;10;02/05/2025;606;6060
3185;5;5;11;28/07/2023;96,07;1056,77
3186;45;10;13;28/11/2024;877,6;11408,8
3187;18;12;6;08/03/2023;105,75;634,5
3188;9;10;15;19/11/2024;206,85;3102,75
3189;8;3;11;30/03/2024;606;6666
3190;10;13;19;01/10/2024;704,31;13381,89
3191;27;11;15;27/10/2024;235,62;3534,3
3192;43;2;17;02/03/2024;275,06;4676,02
3193;34;4;19;15/04/2023;937,29;17808,51
3194;31;11;16;14/06/2025;835,77;13372,32
3195;18;6;16;19/05/2023;105,75;1692
3196;15;2;9;03/08/2023;285,09;2565,81
3197;19;12;3;15/10/2023;607,69;1823,07
3198;23;9;8;14/04/2023;831,11;6648,88
3199;43;11;7;19/06/2024;275,06;1925,42
3200;45;2;3;20/12/2024;877,6;2632,8
3201;32;1;7;18/11/2024;376,48;2635,36
3202;1;11;7;30/03/2023;120,22;841,54
3203;30;14;13;05/06/2023;285,19;3707,47
3204;13;8;4;20/01/2024;761,22;3044,88
3205;22;4;19;14/01/2023;88,01;1672,19
3206;34;9;11;10/04/2024;937,29;10310,19
3207;20;12;15;05/11/2023;732,43;10986,45
3208;42;3;17;06/09/2023;807;13719
3209;7;15;5;09/04/2023;226,45;1132,25
3210;15;15;12;15/11/2024;285,09;3421,08
3211;25;8;20;11/08/2023;581,58;11631,6
3212;33;4;13;03/04/2023;673,47;8755,11
3213;13;2;9;29/11/2024;761,22;6850,98
3214;28;3;10;17/07/2023;985,37;9853,7
3215;37;11;4;22/04/2023;252,36;1009,44
3216;10;8;4;30/01/2024;704,31;2817,24
3217;48;2;8;16/01/2024;464,26;3714,08
3218;2;15;15;10/03/2023;282,28;4234,2
3219;12;5;1;24/03/2025;285,41;285,41
3220;31;11;17;10/11/2023;835,77;14208,09
3221;29;6;9;17/02/2024;867,82;7810,38
3222;8;15;18;12/08/2023;606;10908
3223;6;6;14;10/03/2025;41,46;580,44
3224;14;3;13;20/01/2023;701,16;9115,08
3225;33;7;17;18/03/2025;673,47;11448,99
3226;22;1;15;28/09/2023;88,01;1320,15
3227;18;6;4;21/05/2025;105,75;423
3228;4;11;13;21/07/2024;679,93;8839,09
3229;47;15;14;12/03/2024;401,68;5623,52
3230;13;5;7;21/04/2024;761,22;5328,54
3231;26;3;20;23/08/2023;78,86;1577,2
3232;18;9;20;15/07/2023;105,75;2115
3233;32;9;14;05/07/2023;376,48;5270,72
3234;7;11;2;06/06/2023;226,45;452,9
3235;42;4;4;14/06/2023;807;3228
3236;15;2;2;29/05/2023;285,09;570,18
3237;3;10;9;22/01/2025;148,14;1333,26
3238;16;2;18;19/05/2024;957,64;17237,52
3239;7;5;8;03/06/2025;226,45;1811,6
3240;40;12;13;18/06/2024;687,77;8941,01
3241;26;7;4;19/01/2024;78,86;315,44
3242;15;12;9;06/03/2024;285,09;2565,81
3243;32;4;6;07/11/2023;376,48;2258,88
3244;14;6;10;23/12/2024;701,16;7011,6
3245;46;10;10;10/04/2023;220,5;2205
3246;47;1;4;26/12/2023;401,68;1606,72
3247;12;9;20;26/11/2024;285,41;5708,2
3248;31;12;10;11/06/2025;835,77;8357,7
3249;45;4;6;10/04/2024;877,6;5265,6
3250;21;11;3;11/04/2023;133,58;400,74
3251;11;3;11;10/02/2024;228,24;2510,64
3252;30;3;1;05/10/2024;285,19;285,19
3253;43;8;14;12/05/2025;275,06;3850,84
3254;22;1;6;27/05/2023;88,01;528,06
3255;17;15;3;29/10/2023;111,19;333,57
3256;11;11;1;26/01/2023;228,24;228,24
3257;39;6;16;06/05/2025;691,28;11060,48
3258;38;1;16;19/06/2025;385,66;6170,56
3259;16;8;4;29/01/2024;957,64;3830,56
3260;3;14;1;03/09/2024;148,14;148,14
3261;37;11;10;05/06/2025;252,36;2523,6
3262;15;9;17;22/02/2024;285,09;4846,53
3263;11;13;5;21/06/2025;228,24;1141,2
3264;7;2;10;16/03/2023;226,45;2264,5
3265;48;6;15;24/09/2023;464,26;6963,9
3266;32;12;12;09/07/2024;376,48;4517,76
3267;35;5;16;09/08/2024;80,69;1291,04
3268;17;6;15;10/06/2023;111,19;1667,85
3269;1;14;12;21/02/2025;120,22;1442,64
3270;20;12;11;16/02/2025;732,43;8056,73
3271;34;13;20;02/08/2023;937,29;18745,8
3272;31;2;9;25/04/2023;835,77;7521,93
3273;44;9;1;05/06/2023;914;914
3274;10;7;8;08/12/2024;704,31;5634,48
3275;43;3;12;07/03/2023;275,06;3300,72
3276;32;1;8;25/11/2024;376,48;3011,84
3277;37;12;14;23/01/2024;252,36;3533,04
3278;24;4;3;08/08/2024;886,6;2659,8
3279;13;15;13;10/01/2024;761,22;9895,86
3280;41;2;9;14/09/2023;236,76;2130,84
3281;41;11;18;28/01/2025;236,76;4261,68
3282;29;15;17;28/02/2023;867,82;14752,94
3283;12;5;12;11/09/2024;285,41;3424,92
3284;22;7;19;18/03/2024;88,01;1672,19
3285;27;5;10;23/02/2024;235,62;2356,2
3286;13;1;19;26/06/2025;761,22;14463,18
3287;34;12;11;22/11/2024;937,29;10310,19
3288;40;2;14;04/01/2023;687,77;9628,78
3289;30;10;12;18/06/2023;285,19;3422,28
3290;19;2;1;16/12/2023;607,69;607,69
3291;32;15;5;23/01/2024;376,48;1882,4
3292;30;11;5;02/05/2023;;
3293;34;5;20;03/11/2024;937,29;18745,8
3294;36;11;6;02/05/2025;179,43;1076,58
3295;20;8;10;04/07/2024;732,43;7324,3
3296;5;13;10;27/05/2025;96,07;960,7
3297;1;8;2;02/10/2023;120,22;240,44
3298;14;5;19;03/02/2023;701,16;13322,04
3299;8;1;16;31/05/2024;;
3300;20;1;14;13/02/2024;732,43;10254,02
3301;23;11;1;20/03/2023;831,11;831,11
3302;4;5;5;11/10/2023;679,93;3399,65
3303;23;15;10;09/09/2023;831,11;8311,1
3304;33;11;18;20/06/2023;673,47;12122,46
3305;10;2;9;29/03/2025;704,31;6338,79
3306;10;12;7;10/03/2025;704,31;4930,17
3307;28;10;3;25/03/2025;985,37;2956,11
3308;19;4;2;02/11/2024;;
3309;31;15;12;21/04/2023;835,77;10029,24
3310;16;13;13;19/02/2025;957,64;12449,32
3311;28;7;4;19/02/2024;985,37;3941,48
3312;17;15;10;02/06/2023;111,19;1111,9
3313;39;5;6;30/04/2024;691,28;4147,68
3314;37;7;11;13/09/2024;252,36;2775,96
3315;38;3;7;31/03/2024;385,66;2699,62
3316;17;3;14;05/12/2023;111,19;1556,66
3317;36;4;10;27/09/2024;179,43;1794,3
3318;20;2;10;15/03/2023;732,43;7324,3
3319;37;15;15;14/04/2023;252,36;3785,4
3320;35;3;13;14/05/2025;80,69;1048,97
3321;28;2;5;20/03/2024;985,37;4926,85
3322;34;8;11;13/06/2025;937,29;10310,19
3323;33;15;12;15/01/2024;673,47;8081,64
3324;30;6;14;22/01/2023;285,19;3992,66
3325;30;7;14;24/12/2023;285,19;3992,66
3326;30;1;18;16/08/2024;285,19;5133,42
3327;2;13;14;04/10/2023;282,28;3951,92
3328;6;13;5;19/04/2024;41,46;207,3
3329;40;15;10;27/06/2025;687,77;6877,7
3330;16;10;17;10/03/2023;957,64;16279,88
3331;24;3;20;18/03/2024;886,6;17732
3332;35;15;19;24/11/2023;80,69;1533,11
3333;19;1;13;11/11/2023;607,69;7899,97
3334;9;7;1;30/03/2023;206,85;206,85
3335;30;13;17;17/03/2023;285,19;4848,23
3336;30;14;2;02/03/2025;285,19;570,38
3337;6;1;9;22/06/2025;41,46;373,14
3338;42;2;11;08/05/2023;807;8877
3339;39;2;10;09/12/2023;691,28;6912,8
3340;37;8;11;20/01/2023;252,36;2775,96
3341;4;2;19;29/06/2024;679,93;12918,67
3342;44;9;2;11/03/2024;914;1828
3343;45;4;17;01/03/2024;877,6;14919,2
3344;10;9;16;08/03/2025;;
3345;9;4;5;17/11/2024;206,85;1034,25
3346;20;11;10;25/11/2023;732,43;7324,3
3347;47;15;1;02/05/2025;;
3348;32;10;7;03/07/2023;376,48;2635,36
3349;8;2;1;24/03/2025;606;606
3350;10;10;4;01/09/2023;704,31;2817,24
3351;34;2;8;10/11/2024;937,29;7498,32
3352;14;2;16;10/04/2024;701,16;11218,56
3353;2;14;17;26/11/2024;282,28;4798,76
3354;29;7;2;26/01/2023;867,82;1735,64
3355;8;5;13;24/11/2024;606;7878
3356;31;3;8;24/04/2024;835,77;6686,16
3357;35;5;20;11/10/2023;80,69;1613,8
3358;44;8;20;08/04/2025;914;18280
3359;8;7;5;16/03/2023;606;3030
3360;41;1;6;20/09/2024;236,76;1420,56
3361;10;14;8;12/02/2025;704,31;5634,48
3362;11;9;18;09/01/2024;228,24;4108,32
3363;13;8;16;15/12/2024;761,22;12179,52
3364;19;5;4;05/04/2023;607,69;2430,76
3365;38;8;12;26/09/2024;385,66;4627,92
3366;43;5;13;11/11/2023;275,06;3575,78
3367;25;12;4;23/06/2023;581,58;2326,32
3368;30;7;14;31/07/2024;285,19;3992,66
3369;10;1;10;20/05/2025;704,31;7043,1
3370;30;2;19;26/10/2024;285,19;5418,61
3371;25;1;19;04/12/2024;581,58;11050,02
3372;20;1;20;09/02/2025;732,43;14648,6
3373;29;1;12;20/05/2024;867,82;10413,84
3374;9;8;15;14/11/2024;206,85;3102,75
3375;18;1;6;11/06/2024;105,75;634,5
3376;23;9;17;06/11/2023;831,11;14128,87
3377;14;6;17;14/12/2024;701,16;11919,72
3378;25;9;3;05/03/2024;581,58;1744,74
3379;12;11;5;19/02/2025;285,41;1427,05
3380;23;11;19;04/12/2024;831,11;15791,09
3381;22;8;5;19/11/2024;88,01;440,05
3382;18;13;10;23/04/2023;105,75;1057,5
3383;26;2;16;23/05/2023;78,86;1261,76
3384;25;8;20;12/02/2025;581,58;11631,6
3385;43;3;19;12/07/2024;275,06;5226,14
3386;46;15;17;12/11/2023;220,5;3748,5
3387;43;9;9;19/11/2024;275,06;2475,54
3388;9;12;11;05/04/2024;206,85;2275,35
3389;38;10;12;07/05/2023;385,66;4627,92
3390;38;10;13;12/07/2024;385,66;5013,58
3391;5;1;1;18/05/2024;96,07;96,07
3392;47;3;8;24/09/2024;401,68;3213,44
3393;7;11;4;08/05/2023;226,45;905,8
3394;32;15;16;13/04/2024;376,48;6023,68
3395;21;13;8;22/09/2024;133,58;1068,64
3396;47;13;8;07/06/2025;401,68;3213,44
3397;7;15;6;12/11/2024;226,45;1358,7
3398;47;15;13;24/01/2023;401,68;5221,84
3399;27;15;3;22/02/2024;235,62;706,86
3400;4;10;9;28/01/2023;679,93;6119,37
3401;8;1;3;03/05/2025;606;1818
3402;29;13;12;04/07/2023;867,82;10413,84
3403;39;11;1;23/04/2025;691,28;691,28
3404;12;6;4;15/07/2024;285,41;1141,64
3405;45;8;13;08/02/2024;877,6;11408,8
3406;9;11;19;28/02/2025;206,85;3930,15
3407;36;4;7;12/07/2023;179,43;1256,01
3408;17;8;15;25/08/2023;111,19;1667,85
3409;44;5;8;02/03/2025;914;7312
3410;13;12;6;18/08/2023;761,22;4567,32
3411;28;14;17;22/10/2023;985,37;16751,29
3412;13;2;19;06/01/2023;761,22;14463,18
3413;2;11;4;14/05/2024;282,28;1129,12
3414;14;1;5;08/03/2025;701,16;3505,8
3415;1;6;14;13/01/2023;120,22;1683,08
3416;37;9;3;09/04/2023;252,36;757,08
3417;22;3;17;21/09/2024;88,01;1496,17
3418;32;4;7;21/05/2023;376,48;2635,36
3419;37;14;16;17/10/2023;252,36;4037,76
3420;33;6;12;24/01/2024;673,47;8081,64
3421;40;15;18;13/07/2023;687,77;12379,86
3422;9;13;3;23/08/2024;206,85;620,55
3423;29;7;13;27/04/2024;867,82;11281,66
3424;5;10;3;21/05/2023;96,07;288,21
3425;9;13;17;20/07/2023;206,85;3516,45
3426;20;2;4;18/08/2023;732,43;2929,72
3427;32;4;2;14/02/2024;376,48;752,96
3428;39;9;11;20/03/2023;691,28;7604,08
3429;2;4;10;13/05/2024;282,28;2822,8
3430;17;7;12;13/04/2023;111,19;1334,28
3431;5;14;6;15/03/2024;96,07;576,42
3432;19;2;18;09/07/2024;607,69;10938,42
3433;37;4;17;06/06/2025;252,36;4290,12
3434;40;9;10;24/06/2023;687,77;6877,7
3435;26;10;2;07/08/2023;78,86;157,72
3436;35;12;4;27/05/2025;80,69;322,76
3437;38;8;9;09/10/2023;385,66;3470,94
3438;42;1;2;25/04/2023;807;1614
3439;22;7;9;18/11/2024;88,01;792,09
3440;13;6;2;19/09/2023;761,22;1522,44
3441;9;4;18;13/02/2024;206,85;3723,3
3442;47;6;2;15/06/2024;401,68;803,36
3443;16;8;3;22/02/2024;957,64;2872,92
3444;37;15;20;25/06/2025;252,36;5047,2
3445;45;14;2;23/01/2025;877,6;1755,2
3446;23;2;14;14/11/2023;831,11;11635,54
3447;39;12;20;10/12/2024;691,28;13825,6
3448;6;15;18;10/09/2023;41,46;746,28
3449;31;3;9;07/03/2023;835,77;7521,93
3450;47;1;4;22/08/2023;401,68;1606,72
3451;3;8;17;19/10/2024;148,14;2518,38
3452;15;11;12;08/08/2023;285,09;3421,08
3453;28;8;10;09/06/2025;985,37;9853,7
3454;15;1;2;13/10/2023;285,09;570,18
3455;2;13;7;03/11/2024;282,28;1975,96
3456;35;10;13;04/03/2023;80,69;1048,97
3457;44;11;1;17/10/2024;914;914
3458;36;8;2;31/07/2023;179,43;358,86
3459;25;13;13;03/03/2024;581,58;7560,54
3460;45;3;14;22/10/2023;877,6;12286,4
3461;45;7;18;25/01/2023;877,6;15796,8
3462;9;2;15;15/05/2024;206,85;3102,75
3463;8;15;20;11/04/2025;606;12120
3464;24;6;7;11/09/2023;;
3465;22;7;2;02/06/2023;88,01;176,02
3466;16;4;3;11/04/2025;957,64;2872,92
3467;38;1;8;12/03/2025;385,66;3085,28
3468;27;12;18;06/06/2024;;
3469;37;1;1;11/01/2025;252,36;252,36
3470;47;4;2;24/04/2023;401,68;803,36
3471;5;1;5;03/06/2025;96,07;480,35
3472;29;3;10;09/09/2023;867,82;8678,2
3473;3;6;12;29/09/2024;148,14;1777,68
3474;39;11;8;24/10/2023;691,28;5530,24
3475;19;3;20;15/10/2024;607,69;12153,8
3476;26;8;4;03/01/2024;78,86;315,44
3477;43;2;3;17/01/2024;275,06;825,18
